#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_10_S81.fasta	contig00001	646706	647423	-	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	80.83	pUTI89		pUTI89_NC_007941	
ISLHD_2017_10_S81.fasta	contig00003	456320	456561	-	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
ISLHD_2017_10_S81.fasta	contig00004	56491	57232	+	pUTI89_NC_007941	59586-60335/114230	.......=/......	4/10	0.65	83.36	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_11_S82.fasta	contig00011	82809	83050	-	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
ISLHD_2017_11_S82.fasta	contig00013	121250	121967	-	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	81.39	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_12_S83.fasta	contig00002	272991	273232	-	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
ISLHD_2017_12_S83.fasta	contig00010	89950	90667	+	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	81.11	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_13_S84.fasta	contig00002	273076	273317	-	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
ISLHD_2017_13_S84.fasta	contig00010	77165	77882	-	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	81.11	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_14_S85.fasta	contig00012	63527	64244	+	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	81.11	pUTI89		pUTI89_NC_007941	
ISLHD_2017_14_S85.fasta	contig00022	61695	61936	+	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_15_S86.fasta	contig00001	63522	64239	+	pUTI89_NC_007941	14170-14888/114230	.=....../......	3/3	0.63	80.97	pUTI89		pUTI89_NC_007941	
ISLHD_2017_15_S86.fasta	contig00008	118240	118481	-	pUTI89_NC_007941	69989-70230/114230	.........=.....	0/0	0.21	78.10	pUTI89		pUTI89_NC_007941	
ISLHD_2017_15_S86.fasta	contig00015	8837	8969	+	pUTI89_NC_007941	44758-44891/114230	.....=../......	1/1	0.12	82.84	pUTI89		pUTI89_NC_007941	
ISLHD_2017_15_S86.fasta	contig00015	12716	13305	+	pUTI89_NC_007941	50503-51092/114230	......=........	0/0	0.52	83.05	pUTI89		pUTI89_NC_007941	
ISLHD_2017_15_S86.fasta	contig00015	14205	14924	+	pUTI89_NC_007941	51172-51891/114230	......=./......	2/2	0.63	80.03	pUTI89		pUTI89_NC_007941	
