#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_10_S81.fasta	contig00001	221086	221799	-	pSF-088	41610-42320/128898	....=.../......	3/5	0.55	89.51	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00001	221800	222026	-	pSF-088	40933-41159/128898	....=..........	0/0	0.18	82.38	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00001	783265	783425	-	pSF-088	37091-37251/128898	....=..........	0/0	0.12	75.78	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00002	679978	681110	-	pSF-088	50506-51638/128898	.....==........	0/0	0.88	77.94	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00002	688869	689050	-	pSF-088	33121-33301/128898	...=..../......	1/1	0.14	82.42	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00002	689050	689416	+	pSF-088	31226-31591/128898	...=..../......	1/1	0.28	77.11	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00002	689430	689514	+	pSF-088	32918-33002/128898	...=...........	0/0	0.07	89.41	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00003	169797	170163	+	pSF-088	31226-31591/128898	...=..../......	1/1	0.28	76.84	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00003	170187	170261	+	pSF-088	32928-33002/128898	...=...........	0/0	0.06	92.00	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00004	56490	56652	+	pSF-088	22645-22811/128898	..=...../......	2/6	0.13	76.19	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00006	3	104	+	pSF-088	69430-69531/128898	........=......	0/0	0.08	97.06	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00008	168913	169031	+	pSF-088	39122-39242/128898	....=.../......	2/2	0.09	93.39	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00010	160271	160378	+	pSF-088	39135-39242/128898	....=..........	0/0	0.08	94.44	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00014	3	103	+	pSF-088	69430-69530/128898	........=......	0/0	0.08	97.03	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00035	1	339	+	pSF-088	39140-39478/128898	....=..........	0/0	0.26	90.27	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_10_S81.fasta	contig00035	603	713	+	pSF-088	69420-69530/128898	........=......	0/0	0.09	96.40	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_11_S82.fasta	contig00002	1	84	+	pSF-088	69447-69530/128898	........=......	0/0	0.07	97.62	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00002	266727	266813	+	pSF-088	39135-39221/128898	....=..........	0/0	0.07	94.25	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00003	1	87	+	pSF-088	69444-69530/128898	........=......	0/0	0.07	97.70	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00003	36583	36809	+	pSF-088	40933-41159/128898	....=.../......	2/2	0.18	84.21	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00003	36810	37363	+	pSF-088	41610-42163/128898	....=..........	0/0	0.43	90.25	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00003	37365	37458	+	pSF-088	42222-42320/128898	....=.../......	2/5	0.07	86.87	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00004	260441	260531	-	pSF-088	69446-69536/128898	........=......	0/0	0.07	96.70	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00008	1	90	+	pSF-088	69444-69533/128898	........=......	0/0	0.07	96.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00008	191517	191603	+	pSF-088	39136-39222/128898	....=..........	0/0	0.07	94.25	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00009	1	95	-	pSF-088	39131-39226/128898	....=.../......	1/1	0.07	93.75	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00010	1	85	+	pSF-088	69447-69531/128898	........=......	0/0	0.07	97.65	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00011	1	93	-	pSF-088	39131-39222/128898	....=.../......	1/1	0.07	93.55	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00013	1	85	-	pSF-088	39135-39219/128898	....=..........	0/0	0.07	94.12	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00015	1	86	-	pSF-088	39136-39221/128898	....=..........	0/0	0.07	94.19	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00018	1	88	+	pSF-088	69444-69531/128898	........=......	0/0	0.07	97.73	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00020	1	86	+	pSF-088	69445-69530/128898	........=......	0/0	0.07	97.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00022	77241	77327	-	pSF-088	69445-69531/128898	........=......	0/0	0.07	97.70	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00023	4552	4624	-	pSF-088	32930-33002/128898	...=...........	0/0	0.06	91.78	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00023	4650	5014	-	pSF-088	31228-31591/128898	...=..../......	1/1	0.28	76.16	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00024	1	88	-	pSF-088	39134-39221/128898	....=..........	0/0	0.07	94.32	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00024	3614	3774	-	pSF-088	37091-37251/128898	....=..........	0/0	0.12	75.78	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00026	1	87	+	pSF-088	69445-69531/128898	........=......	0/0	0.07	97.70	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00027	1	86	+	pSF-088	69446-69531/128898	........=......	0/0	0.07	97.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00027	63333	63424	+	pSF-088	39135-39226/128898	....=..........	0/0	0.07	95.65	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00031	55585	55669	-	pSF-088	69446-69530/128898	........=......	0/0	0.07	97.65	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00032	52385	53517	-	pSF-088	50506-51638/128898	.....==........	0/0	0.88	77.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00033	48805	48881	+	pSF-088	39132-39208/128898	....=..........	0/0	0.06	93.51	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00039	1	86	+	pSF-088	69445-69530/128898	........=......	0/0	0.07	97.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00042	24764	24850	+	pSF-088	39136-39222/128898	....=..........	0/0	0.07	94.25	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00047	1	86	+	pSF-088	69446-69531/128898	........=......	0/0	0.07	97.67	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00049	9334	9413	+	pSF-088	39133-39212/128898	....=..........	0/0	0.06	92.50	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00061	2445	2535	+	pSF-088	39136-39226/128898	....=..........	0/0	0.07	94.50	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00070	1	339	+	pSF-088	39140-39478/128898	....=..........	0/0	0.26	90.27	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
ISLHD_2017_11_S82.fasta	contig00070	603	713	+	pSF-088	69420-69530/128898	........=......	0/0	0.09	97.30	pSF_088_nores		pSF-088 NZ_CP012636 bases associated with AMR region 66041-96825 removed	
