#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_10_S81.fasta	contig00001	646706	647423	-	pU1_F51_B10_CP041358	107465-108182/130003	......../...=..	2/2	0.55	80.95	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00002	550429	550694	-	pU1_F51_B10_CP041358	2864-3128/130003	=......./......	1/1	0.20	81.95	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00003	456320	456592	-	pU1_F51_B10_CP041358	43695-43966/130003	....=.../......	1/1	0.21	76.56	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00005	19317	19376	-	pU1_F51_B10_CP041358	34844-34903/130003	....=..........	0/0	0.05	98.33	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00013	121945	122039	+	pU1_F51_B10_CP041358	2863-2957/130003	=..............	0/0	0.07	89.47	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00013	122044	122398	+	pU1_F51_B10_CP041358	3348-3702/130003	=..............	0/0	0.27	79.72	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_10_S81.fasta	contig00013	122407	122484	+	pU1_F51_B10_CP041358	3917-3994/130003	=..............	0/0	0.06	92.31	pU1_F51_B10		pU1_F51_B10_CP041358	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_11_S82.fasta	contig00011	82809	83081	-	pU1_F51_B10_CP041358	43695-43966/130003	....=.../......	1/1	0.21	76.56	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00013	121250	121967	-	pU1_F51_B10_CP041358	107465-108182/130003	......../...=..	2/2	0.55	81.50	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00014	47256	47499	-	pU1_F51_B10_CP041358	2864-3128/130003	=......./......	3/23	0.19	75.56	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00023	1	606	-	pU1_F51_B10_CP041358	2864-3468/130003	=......./......	3/3	0.46	82.21	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00025	1697	1756	+	pU1_F51_B10_CP041358	34844-34903/130003	....=..........	0/0	0.05	98.33	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00060	1	87	+	pU1_F51_B10_CP041358	3907-3993/130003	=..............	0/0	0.07	90.81	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00069	1	158	-	pU1_F51_B10_CP041358	3836-3993/130003	=..............	0/0	0.12	88.61	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00069	280	719	-	pU1_F51_B10_CP041358	3403-3842/130003	=..............	0/0	0.34	79.77	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_11_S82.fasta	contig00073	1	87	+	pU1_F51_B10_CP041358	3907-3993/130003	=..............	0/0	0.07	90.81	pU1_F51_B10		pU1_F51_B10_CP041358	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
ISLHD_2017_12_S83.fasta	contig00002	186900	187053	-	pU1_F51_B10_CP041358	3840-3993/130003	=..............	0/0	0.12	86.36	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_12_S83.fasta	contig00002	187305	187877	-	pU1_F51_B10_CP041358	2864-3438/130003	=......./......	5/10	0.44	79.79	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_12_S83.fasta	contig00002	272991	273263	-	pU1_F51_B10_CP041358	43695-43966/130003	....=.../......	1/1	0.21	76.56	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_12_S83.fasta	contig00003	147290	147349	-	pU1_F51_B10_CP041358	34844-34903/130003	....=..........	0/0	0.05	98.33	pU1_F51_B10		pU1_F51_B10_CP041358	
ISLHD_2017_12_S83.fasta	contig00007	48183	48341	-	pU1_F51_B10_CP041358	3836-3994/130003	=..............	0/0	0.12	89.31	pU1_F51_B10		pU1_F51_B10_CP041358	
